Time;CollisionTarget;targetPositionX;targetPositionY;ballPositionX;ballPositionY;Score;Speed;Bonus
788,0235;Top;0,06;118,1;0,2;111,1039;55;110;True
790,0602;Ground;0,15;-117,8;0,2;-109,3359;55;110;True
792,0959;Top;0,06;118,1;0,2;111,1039;55;110;True
794,1339;Ground;0,15;-117,8;0,2;-109,3359;55;110;True
796,1698;Top;0,06;118,1;0,2;111,1039;55;110;True
798,2075;Ground;0,15;-117,8;0,2;-109,3359;55;110;True
800,2458;Top;0,06;118,1;0,2;111,1039;55;110;True
802,284;Ground;0,15;-117,8;0,2;-109,3359;55;110;True
804,3212;Top;0,06;118,1;0,2;111,1039;55;110;True
806,3574;Ground;0,15;-117,8;0,2;-109,3359;55;110;True
808,3949;Top;0,06;118,1;0,2;111,1039;55;110;True
810,4307;Ground;0,15;-117,8;0,2;-109,3359;55;110;True
812,4712;Top;0,06;118,1;0,2;111,1039;55;110;True
814,5083;Ground;0,15;-117,8;0,2;-109,3359;55;110;True
816,5463;Top;0,06;118,1;0,2;111,1039;55;110;True
818,5829;Ground;0,15;-117,8;0,2;-109,3359;55;110;True
820,6198;Top;0,06;118,1;0,2;111,1039;55;110;True
822,6558;Ground;0,15;-117,8;0,2;-109,3359;55;110;True
824,6943;Top;0,06;118,1;0,2;111,1039;55;110;True
826,7315;Ground;0,15;-117,8;0,2;-109,3359;55;110;True
828,7689;Top;0,06;118,1;0,2;111,1039;55;110;True
830,8062;Ground;0,15;-117,8;0,2;-109,3359;55;110;True
832,8403;Top;0,06;118,1;0,2;111,1039;55;110;True
834,8787;Ground;0,15;-117,8;0,2;-109,3359;55;110;True
836,9179;Top;0,06;118,1;0,2;111,1039;55;110;True
838,9527;Ground;0,15;-117,8;0,2;-109,3359;55;110;True
840,9919;Top;0,06;118,1;0,2;111,1039;55;110;True
843,0305;Ground;0,15;-117,8;0,2;-109,3359;55;110;True
845,0685;Top;0,06;118,1;0,2;111,1039;55;110;True
847,1063;Ground;0,15;-117,8;0,2;-109,3359;55;110;True
849,1431;Top;0,06;118,1;0,2;111,1039;55;110;True
851,1808;Ground;0,15;-117,8;0,2;-109,3359;55;110;True
853,2184;Top;0,06;118,1;0,2;111,1039;55;110;True
855,2543;Ground;0,15;-117,8;0,2;-109,3359;55;110;True
857,2928;Top;0,06;118,1;0,2;111,1039;55;110;True
859,3281;Ground;0,15;-117,8;0,2;-109,3359;55;110;True
861,3649;Top;0,06;118,1;0,2;111,1039;55;110;True
863,4025;Ground;0,15;-117,8;0,2;-109,3359;55;110;True
865,4397;Top;0,06;118,1;0,2;111,1039;55;110;True
867,4792;Ground;0,15;-117,8;0,2;-109,3359;55;110;True
869,5151;Top;0,06;118,1;0,2;111,1039;55;110;True
871,5519;Ground;0,15;-117,8;0,2;-109,3359;55;110;True
873,5893;Top;0,06;118,1;0,2;111,1039;55;110;True
875,6272;Ground;0,15;-117,8;0,2;-109,3359;55;110;True
877,6636;Top;0,06;118,1;0,2;111,1039;55;110;True
879,7029;Ground;0,15;-117,8;0,2;-109,3359;55;110;True
881,7394;Top;0,06;118,1;0,2;111,1039;55;110;True
883,7774;Ground;0,15;-117,8;0,2;-109,3359;55;110;True
885,8161;Top;0,06;118,1;0,2;111,1039;55;110;True
887,853;Ground;0,15;-117,8;0,2;-109,3359;55;110;True
889,892;Top;0,06;118,1;0,2;111,1039;55;110;True
891,9273;Ground;0,15;-117,8;0,2;-109,3359;55;110;True
893,9665;Top;0,06;118,1;0,2;111,1039;55;110;True
896,0058;Ground;0,15;-117,8;0,2;-109,3359;55;110;True
898,0416;Top;0,06;118,1;0,2;111,1039;55;110;True
898,4091;Block;0,2;-49,884;0;-40;55;120;False
898,942;Ground;0,15;-117,8;0,2;-110,004;56;120;False
899,4783;Block;0,2;-49,884;0;-40;56;120;False
900,011;Ground;0,15;-117,8;0,2;-110,004;57;120;False
900,7134;Block;0,2;-29,84398;0;-20;57;120;False
901,4153;Ground;0,15;-117,8;0,2;-110,004;58;120;False
902,1169;Block;0,2;-29,84398;0;-20;58;120;False
902,8186;Ground;0,15;-117,8;0,2;-110,004;59;120;False
903,6854;Block;0,2;-9,803986;0;0;59;120;False
904,5526;Ground;0,15;-117,8;0,2;-110,004;60;120;False
905,4224;Block;0,2;-9,803986;0;0;60;120;False
906,2914;Ground;0,15;-117,8;0,2;-110,004;61;120;False
908,1616;Top;0,06;118,1;0,2;110,436;61;120;False
910,0338;Ground;0,15;-117,8;0,2;-110,004;61;120;False
911,9047;Top;0,06;118,1;0,2;110,436;61;120;False
913,7754;Ground;0,15;-117,8;0,2;-110,004;61;120;False
915,6437;Top;0,06;118,1;0,2;110,436;61;120;False
917,5143;Ground;0,15;-117,8;0,2;-110,004;61;120;False
919,3852;Top;0,06;118,1;0,2;110,436;61;120;False
921,2547;Ground;0,15;-117,8;0,2;-110,004;61;120;False
923,1243;Top;0,06;118,1;0,2;110,436;61;120;False
924,9953;Ground;0,15;-117,8;0,2;-110,004;61;120;False
926,8631;Top;0,06;118,1;0,2;110,436;61;120;False
928,7324;Ground;0,15;-117,8;0,2;-110,004;61;120;False
930,6063;Top;0,06;118,1;0,2;110,436;61;120;False
932,4744;Ground;0,15;-117,8;0,2;-110,004;61;120;False
934,3441;Top;0,06;118,1;0,2;110,436;61;120;False
936,2153;Ground;0,15;-117,8;0,2;-110,004;61;120;False
938,0869;Top;0,06;118,1;0,2;110,436;61;120;False
939,9571;Ground;0,15;-117,8;0,2;-110,004;61;120;False
941,8298;Top;0,06;118,1;0,2;110,436;61;120;False
943,6983;Ground;0,15;-117,8;0,2;-110,004;61;120;False
945,5688;Top;0,06;118,1;0,2;110,436;61;120;False
947,4402;Ground;0,15;-117,8;0,2;-110,004;61;120;False
949,3088;Top;0,06;118,1;0,2;110,436;61;120;False
951,1788;Ground;0,15;-117,8;0,2;-110,004;61;120;False
953,0493;Top;0,06;118,1;0,2;110,436;61;120;False
954,9216;Ground;0,15;-117,8;0,2;-110,004;61;120;False
956,7905;Top;0,06;118,1;0,2;110,436;61;120;False
958,6621;Ground;0,15;-117,8;0,2;-110,004;61;120;False
960,533;Top;0,06;118,1;0,2;110,436;61;120;False
962,4039;Ground;0,15;-117,8;0,2;-110,004;61;120;False
964,2733;Top;0,06;118,1;0,2;110,436;61;120;False
966,1433;Ground;0,15;-117,8;0,2;-110,004;61;120;False
968,0127;Top;0,06;118,1;0,2;110,436;61;120;False
969,8828;Ground;0,15;-117,8;0,2;-110,004;61;120;False
971,7534;Top;0,06;118,1;0,2;110,436;61;120;False
973,6241;Ground;0,15;-117,8;0,2;-110,004;61;120;False
975,4953;Top;0,06;118,1;0,2;110,436;61;120;False
977,366;Ground;0,15;-117,8;0,2;-110,004;61;120;False
979,2351;Top;0,06;118,1;0,2;110,436;61;120;False
981,1056;Ground;0,15;-117,8;0,2;-110,004;61;120;False
982,9758;Top;0,06;118,1;0,2;110,436;61;120;False
984,8489;Ground;0,15;-117,8;0,2;-110,004;61;120;False
986,7169;Top;0,06;118,1;0,2;110,436;61;120;False
988,586;Ground;0,15;-117,8;0,2;-110,004;61;120;False
990,4588;Top;0,06;118,1;0,2;110,436;61;120;False
992,3266;Ground;0,15;-117,8;0,2;-110,004;61;120;False
994,1986;Top;0,06;118,1;0,2;110,436;61;120;False
996,0664;Ground;0,15;-117,8;0,2;-110,004;61;120;False
997,9379;Top;0,06;118,1;0,2;110,436;61;120;False
999,8093;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1001,68;Top;0,06;118,1;0,2;110,436;61;120;False
1003,551;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1005,421;Top;0,06;118,1;0,2;110,436;61;120;False
1007,291;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1009,162;Top;0,06;118,1;0,2;110,436;61;120;False
1011,033;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1012,904;Top;0,06;118,1;0,2;110,436;61;120;False
1014,775;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1016,645;Top;0,06;118,1;0,2;110,436;61;120;False
1018,516;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1020,387;Top;0,06;118,1;0,2;110,436;61;120;False
1022,256;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1024,127;Top;0,06;118,1;0,2;110,436;61;120;False
1025,998;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1027,867;Top;0,06;118,1;0,2;110,436;61;120;False
1029,738;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1031,606;Top;0,06;118,1;0,2;110,436;61;120;False
1033,475;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1035,343;Top;0,06;118,1;0,2;110,436;61;120;False
1037,211;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1039,082;Top;0,06;118,1;0,2;110,436;61;120;False
1040,954;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1042,823;Top;0,06;118,1;0,2;110,436;61;120;False
1044,693;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1046,562;Top;0,06;118,1;0,2;110,436;61;120;False
1048,43;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1050,302;Top;0,06;118,1;0,2;110,436;61;120;False
1052,171;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1054,04;Top;0,06;118,1;0,2;110,436;61;120;False
1055,908;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1057,778;Top;0,06;118,1;0,2;110,436;61;120;False
1059,649;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1061,518;Top;0,06;118,1;0,2;110,436;61;120;False
1063,388;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1065,259;Top;0,06;118,1;0,2;110,436;61;120;False
1067,128;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1068,996;Top;0,06;118,1;0,2;110,436;61;120;False
1070,866;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1072,734;Top;0,06;118,1;0,2;110,436;61;120;False
1074,606;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1076,476;Top;0,06;118,1;0,2;110,436;61;120;False
1078,344;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1080,214;Top;0,06;118,1;0,2;110,436;61;120;False
1082,085;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1083,952;Top;0,06;118,1;0,2;110,436;61;120;False
1085,822;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1087,691;Top;0,06;118,1;0,2;110,436;61;120;False
1089,56;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1091,431;Top;0,06;118,1;0,2;110,436;61;120;False
1093,298;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1095,169;Top;0,06;118,1;0,2;110,436;61;120;False
1097,039;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1098,911;Top;0,06;118,1;0,2;110,436;61;120;False
1100,782;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1102,648;Top;0,06;118,1;0,2;110,436;61;120;False
1104,521;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1106,39;Top;0,06;118,1;0,2;110,436;61;120;False
1108,261;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1110,131;Top;0,06;118,1;0,2;110,436;61;120;False
1112,001;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1113,873;Top;0,06;118,1;0,2;110,436;61;120;False
1115,741;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1117,612;Top;0,06;118,1;0,2;110,436;61;120;False
1119,483;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1121,352;Top;0,06;118,1;0,2;110,436;61;120;False
1123,22;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1125,089;Top;0,06;118,1;0,2;110,436;61;120;False
1126,96;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1128,83;Top;0,06;118,1;0,2;110,436;61;120;False
1130,698;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1132,57;Top;0,06;118,1;0,2;110,436;61;120;False
1134,439;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1136,306;Top;0,06;118,1;0,2;110,436;61;120;False
1138,178;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1140,047;Top;0,06;118,1;0,2;110,436;61;120;False
1141,917;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1143,789;Top;0,06;118,1;0,2;110,436;61;120;False
1145,657;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1147,527;Top;0,06;118,1;0,2;110,436;61;120;False
1149,397;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1151,266;Top;0,06;118,1;0,2;110,436;61;120;False
1153,135;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1155,003;Top;0,06;118,1;0,2;110,436;61;120;False
1156,873;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1158,743;Top;0,06;118,1;0,2;110,436;61;120;False
1160,613;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1162,483;Top;0,06;118,1;0,2;110,436;61;120;False
1164,353;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1166,222;Top;0,06;118,1;0,2;110,436;61;120;False
1168,089;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1169,959;Top;0,06;118,1;0,2;110,436;61;120;False
1171,828;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1173,698;Top;0,06;118,1;0,2;110,436;61;120;False
1175,568;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1177,438;Top;0,06;118,1;0,2;110,436;61;120;False
1179,31;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1181,177;Top;0,06;118,1;0,2;110,436;61;120;False
1183,047;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1184,917;Top;0,06;118,1;0,2;110,436;61;120;False
1186,785;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1188,655;Top;0,06;118,1;0,2;110,436;61;120;False
1190,524;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1192,392;Top;0,06;118,1;0,2;110,436;61;120;False
1194,264;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1196,134;Top;0,06;118,1;0,2;110,436;61;120;False
1198,002;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1199,873;Top;0,06;118,1;0,2;110,436;61;120;False
1201,741;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1203,611;Top;0,06;118,1;0,2;110,436;61;120;False
1205,48;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1207,35;Top;0,06;118,1;0,2;110,436;61;120;False
1209,221;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1211,092;Top;0,06;118,1;0,2;110,436;61;120;False
1212,961;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1214,828;Top;0,06;118,1;0,2;110,436;61;120;False
1216,696;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1218,568;Top;0,06;118,1;0,2;110,436;61;120;False
1220,437;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1222,304;Top;0,06;118,1;0,2;110,436;61;120;False
1224,175;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1226,046;Top;0,06;118,1;0,2;110,436;61;120;False
1227,915;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1229,784;Top;0,06;118,1;0,2;110,436;61;120;False
1231,654;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1233,522;Top;0,06;118,1;0,2;110,436;61;120;False
1235,392;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1237,263;Top;0,06;118,1;0,2;110,436;61;120;False
1239,132;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1241,004;Top;0,06;118,1;0,2;110,436;61;120;False
1242,873;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1244,745;Top;0,06;118,1;0,2;110,436;61;120;False
1246,615;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1248,483;Top;0,06;118,1;0,2;110,436;61;120;False
1250,354;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1252,223;Top;0,06;118,1;0,2;110,436;61;120;False
1254,09;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1255,959;Top;0,06;118,1;0,2;110,436;61;120;False
1257,83;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1259,7;Top;0,06;118,1;0,2;110,436;61;120;False
1261,572;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1263,44;Top;0,06;118,1;0,2;110,436;61;120;False
1265,307;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1267,179;Top;0,06;118,1;0,2;110,436;61;120;False
1269,049;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1270,916;Top;0,06;118,1;0,2;110,436;61;120;False
1272,782;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1274,65;Top;0,06;118,1;0,2;110,436;61;120;False
1276,523;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1278,391;Top;0,06;118,1;0,2;110,436;61;120;False
1280,261;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1282,131;Top;0,06;118,1;0,2;110,436;61;120;False
1284;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1285,869;Top;0,06;118,1;0,2;110,436;61;120;False
1287,74;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1289,608;Top;0,06;118,1;0,2;110,436;61;120;False
1291,48;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1293,347;Top;0,06;118,1;0,2;110,436;61;120;False
1295,218;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1297,086;Top;0,06;118,1;0,2;110,436;61;120;False
1298,956;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1300,827;Top;0,06;118,1;0,2;110,436;61;120;False
1302,698;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1304,568;Top;0,06;118,1;0,2;110,436;61;120;False
1306,436;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1308,308;Top;0,06;118,1;0,2;110,436;61;120;False
1310,177;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1312,046;Top;0,06;118,1;0,2;110,436;61;120;False
1313,917;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1315,786;Top;0,06;118,1;0,2;110,436;61;120;False
1317,656;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1319,526;Top;0,06;118,1;0,2;110,436;61;120;False
1321,395;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1323,265;Top;0,06;118,1;0,2;110,436;61;120;False
1325,135;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1327,003;Top;0,06;118,1;0,2;110,436;61;120;False
1328,874;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1330,744;Top;0,06;118,1;0,2;110,436;61;120;False
1332,615;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1334,485;Top;0,06;118,1;0,2;110,436;61;120;False
1336,352;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1338,222;Top;0,06;118,1;0,2;110,436;61;120;False
1340,092;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1341,961;Top;0,06;118,1;0,2;110,436;61;120;False
1343,832;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1345,698;Top;0,06;118,1;0,2;110,436;61;120;False
1347,571;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1349,439;Top;0,06;118,1;0,2;110,436;61;120;False
1351,307;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1353,177;Top;0,06;118,1;0,2;110,436;61;120;False
1355,047;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1356,917;Top;0,06;118,1;0,2;110,436;61;120;False
1358,786;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1360,653;Top;0,06;118,1;0,2;110,436;61;120;False
1362,521;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1364,394;Top;0,06;118,1;0,2;110,436;61;120;False
1366,264;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1368,135;Top;0,06;118,1;0,2;110,436;61;120;False
1370,004;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1371,875;Top;0,06;118,1;0,2;110,436;61;120;False
1373,744;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1375,615;Top;0,06;118,1;0,2;110,436;61;120;False
1377,485;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1379,356;Top;0,06;118,1;0,2;110,436;61;120;False
1381,224;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1383,093;Top;0,06;118,1;0,2;110,436;61;120;False
1384,965;Ground;0,15;-117,8;0,2;-110,004;61;120;False
1386,831;Top;0,06;118,1;0,2;110,436;61;120;False
1388,637;Racket;-25,68095;-110;0,2;-101,988;61;120;False
1389,154;Block;25,5152;-48,91596;20;-40;61;120;False
1389,739;Ground;0,15;-117,8;54,09689;-109,3083;62;120;False
1390,324;Block;82,67859;-48,91596;80;-40;62;120;False
1390,906;Ground;0,15;-117,8;111,2603;-109,3083;63;120;False
1392,712;RightBorder;209,4;1,33;197,822;88,33916;63;120;False
1392,944;Top;0,06;118,1;186,3893;110,3;63;120;False
1394,982;Ground;0,15;-117,8;86,76169;-109,3083;63;120;False
1395,566;Block;58,17999;-48,91596;60;-40;63;120;False
1396,151;Ground;0,15;-117,8;29,5983;-109,3083;64;120;False
1396,954;Block;-7,966191;-21,46495;-20;-20;64;120;False
1398,191;Top;0,06;118,1;52,46365;110,3;65;120;False
1400,16;Racket;173,6771;-110;148,8248;-101,988;65;120;False
1402,115;Top;0,06;118,1;56,4784;109,8447;65;120;False
1403,064;Block;11,48923;8,533428;20;0;65;120;False
1404,019;Top;0,06;118,1;-33,49996;109,8447;66;120;False
1404,351;Block;-49,28563;76,68826;-46,79124;68,70685;66;120;False
1404,682;Top;0,06;118,1;-65,07131;109,8447;67;120;False
1406,706;Ground;0,15;-117,8;-160,575;-109,3561;67;120;False
1407,524;LeftBorder;-209,1;-0,8;-197,6717;-19,0969;67;120;False
1408,725;Top;0,06;118,1;-140,8427;109,8447;67;120;False
1409,795;Block;-91,90697;-8,044773;-80;0;67;120;False
1410,746;Ground;0,15;-117,8;-136,8962;-109,3561;68;120;False
1412,066;LeftBorder;-209,1;-0,8;-197,6717;36,16376;68;120;False
1412,766;Top;0,06;118,1;-164,5214;109,8447;68;120;False
1414,787;Ground;0,15;-117,8;-69,01774;-109,3561;68;120;False
1415,355;Block;-42,18209;-50,41128;-40;-40;68;120;False
1415,922;Ground;0,15;-117,8;-15,34644;-109,3561;69;120;False
1416,488;Block;11,48921;-50,41128;20;-40;69;120;False
1417,055;Ground;0,15;-117,8;38,32486;-109,3561;70;120;False
1417,623;Block;65,16051;-50,41128;60;-40;70;120;False
1418,125;Racket;53,43707;-110;88,83903;-105,672;71;120;False
1419,913;RightBorder;209,4;1,33;198,4664;77,35508;71;120;False
1420,262;Top;0,06;118,1;176,541;109,8552;71;120;False
1421,683;Block;87,79494;-32,11909;80;-40;71;120;False
1421,748;Block;83,61864;-28,69802;80;-20;72;120;False
1422,583;Ground;0,15;-117,8;31,4149;-110,8036;73;120;False
1423,251;Block;-8,259889;-42,38229;-20;-40;73;120;False
1423,534;Block;7,401214;-13,30321;20;-20;74;120;False
1424,77;Top;0,06;118,1;-69,86027;109,8552;75;120;False
1426,839;LeftBorder;-209,1;-0,8;-197,2369;-102,251;75;120;False
1426,957;Ground;0,15;-117,8;-189,9284;-110,8036;75;120;False
1429,146;Top;0,06;118,1;-53,15506;109,8552;75;120;False
1430,18;Block;11,57752;7,223198;20;0;75;120;False
1431,218;Top;0,06;118,1;76,31013;109,8552;76;120;False
1433,201;RightBorder;209,4;1,33;198,4664;-93,69829;76;120;False
1433,384;Racket;155,6656;-110;188,5;-112,5142;76;120;False
1433,401;Ground;0,15;-117,8;191,005;-110,7702;76;120;False
1433,469;RightBorder;209,4;1,33;196,015;-103,7944;76;120;False
1433,486;Racket;164,1679;-110;193,51;-102,0505;76;120;False
1433,602;RightBorder;209,4;1,33;198,0333;-89,53315;76;120;False
1435,505;Top;0,06;118,1;94,90343;110,7444;76;120;False
1436,508;Block;40,62466;7,029266;40;0;76;120;False
1437,509;Top;0,06;118,1;-13,65399;110,7444;77;120;False
1438,513;Block;-67,93265;7,029266;-60;0;77;120;False
1439,515;Top;0,06;118,1;-122,2115;110,7444;78;120;False
1440,949;LeftBorder;-209,1;-0,8;-198,2019;-43,04013;78;120;False
1441,615;Ground;0,15;-117,8;-162,016;-110,9915;78;120;False
1443,719;Top;0,06;118,1;-48,03046;110,7444;78;120;False
1444,903;Block;16,19927;-12,64085;20;-20;78;120;False
1446,088;Top;0,06;118,1;80,42906;110,7444;79;120;False
1448,109;Racket;173,6771;-110;189,8914;-102,0505;79;120;False
1448,392;RightBorder;209,4;1,33;197,9847;-69,24049;79;120;False
1449,978;Top;0,06;118,1;146,7274;110,2496;79;120;False
1451,914;Ground;0,15;-117,8;84,1395;-109,7705;79;120;False
1452,649;Block;60,39929;-28,71049;60;-20;79;120;False
1453,383;Ground;0,15;-117,8;36,65922;-109,7705;80;120;False
1455,32;Top;0,06;118,1;-25,92823;110,2496;80;120;False
1456,237;Block;-55,60331;7,959537;-60;0;80;120;False
1457,156;Top;0,06;118,1;-85,27855;110,2496;81;120;False
1459,093;Ground;0,15;-117,8;-147,8664;-109,7705;81;120;False
1460,678;LeftBorder;-209,1;-0,8;-198,0447;73,57955;81;120;False
1461,028;Top;0,06;118,1;-186,7141;110,2496;81;120;False
1462,962;Ground;0,15;-117,8;-124,1262;-109,7705;81;120;False
1464,9;Top;0,06;118,1;-61,53833;110,2496;81;120;False
1465,819;Block;-31,86325;7,959537;-40;0;81;120;False
1466,735;Top;0,06;118,1;-2,188168;110,2496;82;120;False
1467,704;Block;28,02646;-1,69047;40;0;82;120;False
1468,674;Ground;0,15;-117,8;-3,26726;-109,7705;83;120;False
1469,224;Block;-21,07231;-49,94049;-20;-40;83;120;False
1469,775;Ground;0,15;-117,8;-38,87736;-109,7705;84;120;False
1470,327;Block;-56,68241;-49,94049;-60;-40;84;120;False
1470,878;Ground;0,15;-117,8;-74,48753;-109,7705;85;120;False
1472,818;Top;0,06;118,1;-137,0754;110,2496;85;120;False
1474,736;LeftBorder;-209,1;-0,8;-198,0447;-111,7005;85;120;False
1474,755;Ground;0,15;-117,8;-197,5051;-109,7705;85;120;False
1476,692;Top;0,06;118,1;-134,9172;110,2496;85;120;False
1478,062;Block;-91,75316;-48,01049;-80;-40;85;120;False
1478,631;Ground;0,15;-117,8;-110,0979;-109,7705;86;120;False
1480,571;Top;0,06;118,1;-172,6858;110,2496;86;120;False
1481,39;LeftBorder;-209,1;-0,8;-198,0447;15,67954;86;120;False
1482,507;Ground;0,15;-117,8;-161,8948;-109,7705;86;120;False
1484,446;Top;0,06;118,1;-99,30687;110,2496;86;120;False
1485,363;Block;-69,63158;7,959537;-80;0;86;120;False
1486,281;Top;0,06;118,1;-39,95646;110,2496;87;120;False
1487,198;Block;-10,28137;7,959537;-20;0;87;120;False
1488,118;Top;0,06;118,1;19,39371;110,2496;88;120;False
1489,035;Block;47,9897;4,099534;60;0;88;120;False
1489,203;Block;42,59423;-11,34048;40;-20;89;120;False
1490,289;Top;0,06;118,1;7,523682;110,2496;90;120;False
1491,209;Block;-22,1514;7,959537;-20;0;90;120;False
1492,128;Top;0,06;118,1;-51,82649;110,2496;91;120;False
1493,214;Block;-86,8972;-11,34048;-80;-20;91;120;False
1494,299;Top;0,06;118,1;-121,968;110,2496;92;120;False
1496,239;Ground;0,15;-117,8;-184,5559;-109,7705;92;120;False
1496,691;LeftBorder;-209,1;-0,8;-198,0447;-57,66049;92;120;False
1498,177;Top;0,06;118,1;-150,0246;110,2496;92;120;False
1500,112;Ground;0,15;-117,8;-87,43675;-109,7705;92;120;False
1500,662;Block;-69,63158;-49,94049;-80;-40;92;120;False
1500,662;Block;-69,63158;-49,94049;-60;-40;93;120;False
1501,215;Ground;0,15;-117,8;-51,82649;-109,7705;94;120;False
